Dealer,KING,ACE,,,,Aice,EIGHT,EIGHT,TEN,,,LOSE,Bob,SIX,SIX,THREE,FOUR,,LOSE,Charlie,SEVEN,SIX,SIX,,,LOSE,Dave,FOUR,QUEEN,NINE,,,LOSE
Dealer,NINE,THREE,SIX,,,Aice,ACE,TEN,,,,WIN,Bob,NINE,QUEEN,,,,WIN,Charlie,KING,QUEEN,,,,WIN,Dave,EIGHT,TEN,,,,DRAW
Dealer,JACK,TEN,,,,Aice,QUEEN,SEVEN,,,,LOSE,Bob,SIX,TWO,TEN,,,LOSE,Charlie,ACE,KING,,,,WIN,Dave,JACK,EIGHT,,,,LOSE
Dealer,FIVE,NINE,THREE,,,Aice,EIGHT,QUEEN,,,,WIN,Bob,NINE,FIVE,NINE,,,LOSE,Charlie,SIX,EIGHT,THREE,,,DRAW,Dave,FIVE,THREE,TEN,,,WIN
Dealer,TWO,QUEEN,EIGHT,,,Aice,SEVEN,QUEEN,,,,LOSE,Bob,JACK,ACE,,,,WIN,Charlie,THREE,SIX,FOUR,NINE,,LOSE,Dave,KING,SIX,SEVEN,,,LOSE
Dealer,EIGHT,ACE,,,,Aice,TWO,QUEEN,NINE,,,WIN,Bob,JACK,THREE,TEN,,,LOSE,Charlie,QUEEN,SIX,TEN,,,LOSE,Dave,KING,NINE,,,,DRAW
Dealer,KING,TWO,SEVEN,,,Aice,TWO,FIVE,ACE,,,LOSE,Bob,EIGHT,TWO,JACK,,,WIN,Charlie,QUEEN,EIGHT,,,,LOSE,Dave,FOUR,THREE,SIX,QUEEN,,LOSE
Dealer,THREE,FOUR,TWO,JACK,,Aice,ACE,QUEEN,,,,WIN,Bob,TWO,JACK,TWO,FOUR,,LOSE,Charlie,JACK,SIX,FIVE,,,WIN,Dave,SIX,THREE,SEVEN,THREE,,DRAW
Dealer,JACK,TEN,,,,Aice,THREE,TEN,JACK,,,LOSE,Bob,THREE,TWO,THREE,SIX,NINE,LOSE,Charlie,KING,THREE,TWO,THREE,,LOSE,Dave,EIGHT,ACE,,,,LOSE
Dealer,KING,EIGHT,,,,Aice,NINE,THREE,FOUR,FOUR,,WIN,Bob,ACE,SIX,,,,LOSE,Charlie,JACK,SIX,FOUR,,,WIN,Dave,NINE,EIGHT,,,,LOSE
Dealer,NINE,EIGHT,,,,Aice,JACK,TWO,SIX,,,WIN,Bob,JACK,TEN,,,,WIN,Charlie,THREE,KING,ACE,SEVEN,,WIN,Dave,JACK,SIX,THREE,,,WIN
Dealer,EIGHT,EIGHT,THREE,,,Aice,JACK,SEVEN,,,,LOSE,Bob,EIGHT,SIX,JACK,,,LOSE,Charlie,FOUR,TEN,QUEEN,,,LOSE,Dave,JACK,SIX,NINE,,,LOSE
Dealer,ACE,EIGHT,,,,Aice,FIVE,NINE,EIGHT,,,LOSE,Bob,NINE,TEN,,,,DRAW,Charlie,NINE,TWO,SIX,,,LOSE,Dave,TWO,FOUR,JACK,SEVEN,,LOSE
Dealer,JACK,TEN,,,,Aice,SEVEN,FIVE,FIVE,,,LOSE,Bob,FOUR,THREE,JACK,,,LOSE,Charlie,JACK,THREE,SIX,,,LOSE,Dave,QUEEN,FIVE,SIX,,,WIN
Dealer,THREE,JACK,JACK,,,Aice,THREE,ACE,EIGHT,NINE,,WIN,Bob,TWO,THREE,SEVEN,FIVE,,WIN,Charlie,FIVE,FIVE,TEN,,,WIN,Dave,NINE,SIX,SEVEN,,,LOSE
Dealer,TWO,QUEEN,THREE,FOUR,,Aice,JACK,EIGHT,,,,LOSE,Bob,TWO,TWO,SIX,SEVEN,,LOSE,Charlie,TWO,KING,EIGHT,,,WIN,Dave,TEN,EIGHT,,,,LOSE
Dealer,SEVEN,JACK,,,,Aice,FOUR,JACK,FOUR,,,WIN,Bob,THREE,EIGHT,ACE,SEVEN,,WIN,Charlie,SIX,JACK,SIX,,,LOSE,Dave,TEN,FOUR,TEN,,,LOSE
Dealer,JACK,FOUR,KING,,,Aice,FIVE,QUEEN,SEVEN,,,LOSE,Bob,NINE,FIVE,QUEEN,,,LOSE,Charlie,TEN,THREE,TWO,TEN,,LOSE,Dave,SEVEN,SIX,ACE,FOUR,,WIN
Dealer,JACK,FIVE,FIVE,,,Aice,FIVE,NINE,FOUR,,,LOSE,Bob,FOUR,NINE,SIX,,,LOSE,Charlie,FOUR,SEVEN,THREE,EIGHT,,LOSE,Dave,NINE,KING,,,,LOSE
Dealer,NINE,EIGHT,,,,Aice,ACE,FIVE,FOUR,,,WIN,Bob,NINE,TWO,SIX,,,DRAW,Charlie,SEVEN,TEN,,,,DRAW,Dave,NINE,QUEEN,,,,WIN
Dealer,FIVE,SEVEN,TEN,,,Aice,ACE,JACK,,,,WIN,Bob,TWO,NINE,FIVE,TWO,,WIN,Charlie,NINE,SIX,NINE,,,LOSE,Dave,THREE,JACK,THREE,QUEEN,,LOSE
Dealer,ACE,FOUR,QUEEN,SEVEN,,Aice,FIVE,JACK,JACK,,,LOSE,Bob,FIVE,EIGHT,SIX,,,WIN,Charlie,SEVEN,EIGHT,SIX,,,WIN,Dave,KING,SEVEN,,,,WIN
Dealer,JACK,TWO,SEVEN,,,Aice,TWO,EIGHT,TEN,,,WIN,Bob,SEVEN,SEVEN,FOUR,,,LOSE,Charlie,TWO,NINE,THREE,NINE,,LOSE,Dave,KING,SIX,TEN,,,LOSE
Dealer,SEVEN,FOUR,SIX,,,Aice,KING,FIVE,QUEEN,,,LOSE,Bob,FIVE,FOUR,QUEEN,,,WIN,Charlie,FOUR,TWO,NINE,TEN,,LOSE,Dave,SIX,SEVEN,TWO,ACE,NINE,LOSE
Dealer,FOUR,NINE,FOUR,,,Aice,THREE,TEN,THREE,FOUR,,WIN,Bob,JACK,FOUR,FOUR,,,WIN,Charlie,FIVE,JACK,JACK,,,LOSE,Dave,SEVEN,FIVE,THREE,QUEEN,,LOSE
Dealer,EIGHT,THREE,FIVE,EIGHT,,Aice,THREE,JACK,THREE,EIGHT,,LOSE,Bob,EIGHT,THREE,SIX,,,WIN,Charlie,NINE,JACK,,,,WIN,Dave,SEVEN,SEVEN,THREE,,,WIN
Dealer,JACK,TWO,NINE,,,Aice,KING,SIX,SEVEN,,,LOSE,Bob,SIX,SIX,SEVEN,,,LOSE,Charlie,TWO,NINE,ACE,SEVEN,,LOSE,Dave,SEVEN,JACK,,,,LOSE
Dealer,TEN,TEN,,,,Aice,TEN,THREE,KING,,,LOSE,Bob,FOUR,FOUR,EIGHT,JACK,,LOSE,Charlie,ACE,FIVE,THREE,,,LOSE,Dave,FIVE,QUEEN,NINE,,,LOSE
Dealer,TEN,FIVE,FIVE,,,Aice,FIVE,KING,NINE,,,LOSE,Bob,EIGHT,JACK,,,,LOSE,Charlie,NINE,QUEEN,,,,LOSE,Dave,TWO,ACE,JACK,FIVE,,LOSE
Dealer,SEVEN,FOUR,THREE,SEVEN,,Aice,EIGHT,NINE,,,,LOSE,Bob,ACE,THREE,SIX,,,LOSE,Charlie,SEVEN,FOUR,QUEEN,,,DRAW,Dave,SEVEN,FIVE,TWO,SEVEN,,DRAW
Dealer,TEN,TEN,,,,Aice,QUEEN,QUEEN,,,,DRAW,Bob,SEVEN,EIGHT,THREE,,,LOSE,Charlie,ACE,EIGHT,,,,LOSE,Dave,EIGHT,FOUR,TEN,,,LOSE
Dealer,EIGHT,THREE,NINE,,,Aice,EIGHT,TWO,FIVE,SIX,,WIN,Bob,KING,FIVE,EIGHT,,,LOSE,Charlie,ACE,QUEEN,,,,WIN,Dave,JACK,EIGHT,,,,LOSE
Dealer,QUEEN,JACK,,,,Aice,FOUR,QUEEN,TWO,ACE,,LOSE,Bob,EIGHT,EIGHT,EIGHT,,,LOSE,Charlie,NINE,THREE,SIX,,,LOSE,Dave,SEVEN,FIVE,EIGHT,,,DRAW
Dealer,KING,SIX,SEVEN,,,Aice,THREE,ACE,EIGHT,SEVEN,,WIN,Bob,SIX,EIGHT,NINE,,,LOSE,Charlie,THREE,SEVEN,EIGHT,,,WIN,Dave,SIX,FIVE,THREE,JACK,,LOSE
Dealer,JACK,QUEEN,,,,Aice,ACE,KING,,,,WIN,Bob,JACK,SIX,SIX,,,LOSE,Charlie,FOUR,QUEEN,JACK,,,LOSE,Dave,SIX,THREE,TEN,,,LOSE
Dealer,THREE,ACE,NINE,JACK,,Aice,QUEEN,TEN,,,,WIN,Bob,EIGHT,EIGHT,EIGHT,,,LOSE,Charlie,KING,TWO,TEN,,,LOSE,Dave,TEN,NINE,,,,WIN
Dealer,THREE,TEN,QUEEN,,,Aice,KING,JACK,,,,WIN,Bob,ACE,SIX,,,,WIN,Charlie,QUEEN,FOUR,TEN,,,LOSE,Dave,TEN,TWO,THREE,TEN,,LOSE
Dealer,TWO,SIX,SIX,JACK,,Aice,TWO,THREE,SEVEN,FOUR,EIGHT,LOSE,Bob,ACE,FIVE,QUEEN,SEVEN,,LOSE,Charlie,JACK,FIVE,QUEEN,,,LOSE,Dave,SEVEN,SEVEN,EIGHT,,,LOSE
Dealer,THREE,FOUR,FIVE,FIVE,,Aice,EIGHT,SEVEN,SIX,,,WIN,Bob,NINE,FIVE,TEN,,,LOSE,Charlie,EIGHT,TEN,,,,WIN,Dave,SEVEN,TEN,,,,DRAW
Dealer,JACK,SIX,JACK,,,Aice,NINE,NINE,,,,WIN,Bob,NINE,SEVEN,EIGHT,,,LOSE,Charlie,JACK,THREE,QUEEN,,,LOSE,Dave,EIGHT,TEN,,,,WIN
Dealer,TEN,ACE,,,,Aice,EIGHT,EIGHT,JACK,,,LOSE,Bob,TEN,TWO,EIGHT,,,LOSE,Charlie,EIGHT,FOUR,EIGHT,,,LOSE,Dave,SEVEN,KING,,,,LOSE
Dealer,EIGHT,JACK,,,,Aice,SIX,NINE,TWO,,,LOSE,Bob,TEN,ACE,,,,WIN,Charlie,SIX,FIVE,TEN,,,WIN,Dave,KING,JACK,,,,WIN
Dealer,THREE,TEN,FOUR,,,Aice,TWO,FOUR,FOUR,TEN,,WIN,Bob,SEVEN,SIX,SEVEN,,,WIN,Charlie,NINE,THREE,FOUR,EIGHT,,LOSE,Dave,TWO,NINE,TEN,,,WIN
Dealer,ACE,THREE,THREE,,,Aice,QUEEN,THREE,QUEEN,,,LOSE,Bob,SEVEN,THREE,SEVEN,,,DRAW,Charlie,EIGHT,EIGHT,JACK,,,LOSE,Dave,NINE,KING,,,,WIN
Dealer,ACE,SEVEN,,,,Aice,FIVE,KING,EIGHT,,,LOSE,Bob,FIVE,JACK,EIGHT,,,LOSE,Charlie,QUEEN,NINE,,,,WIN,Dave,TWO,QUEEN,TEN,,,LOSE
Dealer,THREE,NINE,TEN,,,Aice,TWO,QUEEN,FIVE,,,WIN,Bob,KING,SIX,SEVEN,,,LOSE,Charlie,SEVEN,TEN,,,,WIN,Dave,EIGHT,SIX,FIVE,,,WIN
Dealer,ACE,QUEEN,,,,Aice,JACK,FOUR,TWO,SIX,,LOSE,Bob,NINE,SEVEN,FIVE,,,DRAW,Charlie,SIX,QUEEN,NINE,,,LOSE,Dave,FIVE,SIX,THREE,SEVEN,,DRAW
Dealer,ACE,FOUR,TEN,TEN,,Aice,JACK,EIGHT,,,,WIN,Bob,FOUR,EIGHT,SEVEN,,,WIN,Charlie,SIX,SIX,TWO,QUEEN,,LOSE,Dave,KING,SIX,QUEEN,,,LOSE
Dealer,FIVE,THREE,SEVEN,NINE,,Aice,THREE,SIX,KING,,,WIN,Bob,THREE,SEVEN,SEVEN,,,WIN,Charlie,SIX,EIGHT,EIGHT,,,LOSE,Dave,SEVEN,QUEEN,,,,WIN
Dealer,TEN,NINE,,,,Aice,SIX,SIX,FOUR,FIVE,,WIN,Bob,THREE,NINE,TWO,THREE,,LOSE,Charlie,FOUR,FOUR,FOUR,QUEEN,,LOSE,Dave,ACE,NINE,,,,WIN
Dealer,QUEEN,NINE,,,,Aice,FOUR,QUEEN,SEVEN,,,WIN,Bob,FIVE,NINE,SEVEN,,,WIN,Charlie,ACE,KING,,,,WIN,Dave,TWO,SIX,NINE,,,LOSE
Dealer,KING,EIGHT,,,,Aice,JACK,QUEEN,,,,WIN,Bob,TEN,SEVEN,,,,LOSE,Charlie,ACE,TEN,,,,WIN,Dave,JACK,JACK,,,,WIN
Dealer,FOUR,SEVEN,THREE,EIGHT,,Aice,SIX,SEVEN,TEN,,,LOSE,Bob,FIVE,THREE,JACK,,,WIN,Charlie,EIGHT,TWO,KING,,,WIN,Dave,TEN,JACK,,,,WIN
Dealer,EIGHT,EIGHT,SEVEN,,,Aice,FOUR,FOUR,FIVE,SEVEN,,WIN,Bob,EIGHT,TEN,,,,WIN,Charlie,FOUR,TEN,JACK,,,LOSE,Dave,KING,QUEEN,,,,WIN
Dealer,FIVE,TWO,FIVE,QUEEN,,Aice,FIVE,FIVE,KING,,,WIN,Bob,FOUR,JACK,SIX,,,WIN,Charlie,SEVEN,TWO,TEN,,,WIN,Dave,TWO,FIVE,JACK,,,WIN
Dealer,KING,TWO,FIVE,,,Aice,FOUR,TWO,FOUR,JACK,,WIN,Bob,TEN,EIGHT,,,,WIN,Charlie,TEN,EIGHT,,,,WIN,Dave,TWO,FIVE,EIGHT,NINE,,LOSE
Dealer,ACE,KING,,,,Aice,THREE,TWO,JACK,SIX,,DRAW,Bob,SEVEN,TEN,,,,LOSE,Charlie,QUEEN,JACK,,,,LOSE,Dave,TEN,SIX,SEVEN,,,LOSE
Dealer,TEN,FIVE,EIGHT,,,Aice,THREE,TWO,THREE,QUEEN,,WIN,Bob,KING,SIX,FIVE,,,WIN,Charlie,SIX,SIX,FIVE,,,WIN,Dave,JACK,ACE,,,,WIN
Dealer,KING,TEN,,,,Aice,NINE,EIGHT,,,,LOSE,Bob,TEN,NINE,,,,LOSE,Charlie,TEN,TWO,TWO,SEVEN,,WIN,Dave,SEVEN,FOUR,TWO,SEVEN,,DRAW
Dealer,NINE,SEVEN,QUEEN,,,Aice,QUEEN,EIGHT,,,,WIN,Bob,NINE,TEN,,,,WIN,Charlie,THREE,THREE,FOUR,ACE,,WIN,Dave,TWO,FOUR,SEVEN,SEVEN,,WIN
Dealer,SEVEN,ACE,,,,Aice,NINE,JACK,,,,WIN,Bob,TEN,SEVEN,,,,LOSE,Charlie,TWO,QUEEN,EIGHT,,,WIN,Dave,TEN,QUEEN,,,,WIN
Dealer,TEN,FIVE,JACK,,,Aice,TEN,SIX,QUEEN,,,LOSE,Bob,TEN,TEN,,,,WIN,Charlie,KING,NINE,,,,WIN,Dave,SEVEN,SEVEN,QUEEN,,,LOSE
Dealer,JACK,QUEEN,,,,Aice,ACE,EIGHT,,,,LOSE,Bob,SEVEN,JACK,,,,LOSE,Charlie,EIGHT,TEN,,,,LOSE,Dave,TWO,TEN,TEN,,,LOSE
Dealer,NINE,NINE,,,,Aice,NINE,ACE,,,,WIN,Bob,SIX,TEN,JACK,,,LOSE,Charlie,SEVEN,TWO,QUEEN,,,WIN,Dave,EIGHT,KING,,,,DRAW
