dealer,player,handtype,action,Q-value
8, 12, 1, 1, 31.97112201651139
8, 13, 0, 0, 23.860299799103654
8, 13, 0, 1, 47.49566636568656
8, 13, 1, 0, 24.127793022344218
8, 13, 1, 1, 29.771573376791938
8, 14, 0, 0, 25.157452764170777
8, 14, 0, 1, 45.61539332201466
8, 14, 1, 0, 24.4599784354821
8, 14, 1, 1, 27.637709776803746
8, 15, 0, 0, 25.254394079555997
8, 15, 0, 1, 43.72023603762631
8, 15, 1, 0, 24.597832890319637
8, 15, 1, 1, 25.6517491659766
8, 16, 0, 0, 24.88441019561347
8, 16, 0, 1, 42.03247342565667
8, 16, 1, 0, 24.469287118591872
8, 16, 1, 1, 23.97911447801299
8, 17, 0, 0, 24.659882163899276
8, 17, 0, 1, 40.804155123731114
8, 17, 1, 0, 24.45595723905584
8, 17, 1, 1, 21.886864865605702
8, 18, 0, 0, 37.86954481464134
8, 18, 0, 1, 43.049412588172075
8, 18, 1, 0, 37.36559208688256
8, 18, 1, 1, 19.285570604800892
8, 19, 0, 0, 73.3303241690596
8, 19, 0, 1, 51.04549941667431
8, 19, 1, 0, 73.27821641453112
8, 19, 1, 1, 13.607702473098028
8, 20, 0, 0, 86.11687399811927
8, 20, 0, 1, 54.52660677263305
8, 20, 1, 0, 86.14039369988339
8, 20, 1, 1, 6.884470302410367
8, 21, 0, 0, 93.07833449185188
8, 21, 0, 1, 55.529728407144546
8, 21, 1, 0, 100.0
8, 21, 1, 1, 0.0
8, 22, 0, 0, 0.0
8, 22, 0, 1, 0.0
8, 22, 1, 0, 0.0
8, 22, 1, 1, 0.0
9, 0, 0, 0, 0.0
9, 0, 0, 1, 0.0
9, 0, 1, 0, 0.0
9, 0, 1, 1, 0.0
9, 1, 0, 0, 0.0
9, 1, 0, 1, 0.0
9, 1, 1, 0, 0.0
9, 1, 1, 1, 0.0
9, 2, 0, 0, 0.0
9, 2, 0, 1, 0.0
9, 2, 1, 0, 0.0
9, 2, 1, 1, 0.0
9, 3, 0, 0, 0.0
9, 3, 0, 1, 0.0
9, 3, 1, 0, 0.0
9, 3, 1, 1, 0.0
9, 4, 0, 0, 0.0
9, 4, 0, 1, 0.0
9, 4, 1, 0, 22.692633361557984
9, 4, 1, 1, 32.735615528587715
9, 5, 0, 0, 0.0
9, 5, 0, 1, 0.0
9, 5, 1, 0, 22.117232543241492
9, 5, 1, 1, 31.41764178671032
9, 6, 0, 0, 0.0
9, 6, 0, 1, 0.0
9, 6, 1, 0, 23.09719586759436
9, 6, 1, 1, 30.87640185850115
9, 7, 0, 0, 0.0
9, 7, 0, 1, 0.0
9, 7, 1, 0, 22.68092206909344
9, 7, 1, 1, 30.287077325086575
9, 8, 0, 0, 0.0
9, 8, 0, 1, 0.0
9, 8, 1, 0, 22.759279150256706
9, 8, 1, 1, 33.36271769116226
9, 9, 0, 0, 0.0
9, 9, 0, 1, 0.0
9, 9, 1, 0, 22.75446213217564
9, 9, 1, 1, 38.40939378683324
9, 10, 0, 0, 0.0
9, 10, 0, 1, 0.0
9, 10, 1, 0, 23.38420649941604
9, 10, 1, 1, 49.34546930825672
9, 11, 0, 0, 0.0
9, 11, 0, 1, 0.0
9, 11, 1, 0, 22.835388450913108
9, 11, 1, 1, 52.67357645977349
9, 12, 0, 0, 21.83392112856683
9, 12, 0, 1, 43.888393706622665
9, 12, 1, 0, 22.904861810913065
9, 12, 1, 1, 28.717408326123003
9, 13, 0, 0, 22.54371035123009
9, 13, 0, 1, 42.14185696081734
9, 13, 1, 0, 22.907853148553432
9, 13, 1, 1, 26.65957786642333
9, 14, 0, 0, 23.276595744680826
9, 14, 0, 1, 40.50070318416266
9, 14, 1, 0, 23.003144900098494
9, 14, 1, 1, 24.84348559100221
9, 15, 0, 0, 23.02691457547781
9, 15, 0, 1, 38.9673324106812
9, 15, 1, 0, 22.783286650900013
9, 15, 1, 1, 23.066825721530304
9, 16, 0, 0, 22.97603433885775
9, 16, 0, 1, 37.76280273957509
9, 16, 1, 0, 22.847634371062625
9, 16, 1, 1, 21.277644304810995
9, 17, 0, 0, 22.93741482335672
9, 17, 0, 1, 36.61359625948215
9, 17, 1, 0, 22.866279302343315
9, 17, 1, 1, 19.376370280145967
9, 18, 0, 0, 34.94167761455464
9, 18, 0, 1, 39.112882782396866
9, 18, 1, 0, 34.87961960879416
9, 18, 1, 1, 17.084845615696064
9, 19, 0, 0, 46.854666154605724
9, 19, 0, 1, 40.52228725799196
9, 19, 1, 0, 46.855297737591805
9, 19, 1, 1, 13.361835487116021
9, 20, 0, 0, 81.88852881576199
9, 20, 0, 1, 49.374095205654484
9, 20, 1, 0, 81.90262596368198
9, 20, 1, 1, 7.1870537839124164
9, 21, 0, 0, 93.91333286624925
9, 21, 0, 1, 52.30233875536115
9, 21, 1, 0, 100.0
9, 21, 1, 1, 0.0
9, 22, 0, 0, 0.0
9, 22, 0, 1, 0.0
9, 22, 1, 0, 0.0
9, 22, 1, 1, 0.0
10, 0, 0, 0, 0.0
10, 0, 0, 1, 0.0
10, 0, 1, 0, 0.0
10, 0, 1, 1, 0.0
10, 1, 0, 0, 0.0
10, 1, 0, 1, 0.0
10, 1, 1, 0, 0.0
10, 1, 1, 1, 0.0
10, 2, 0, 0, 0.0
10, 2, 0, 1, 0.0
10, 2, 1, 0, 0.0
10, 2, 1, 1, 0.0
10, 3, 0, 0, 0.0
10, 3, 0, 1, 0.0
10, 3, 1, 0, 0.0
10, 3, 1, 1, 0.0
10, 4, 0, 0, 0.0
10, 4, 0, 1, 0.0
10, 4, 1, 0, 20.786314957234232
10, 4, 1, 1, 28.554145958671064
10, 5, 0, 0, 0.0
10, 5, 0, 1, 0.0
10, 5, 1, 0, 21.42682628878571
10, 5, 1, 1, 27.71797131801043
10, 6, 0, 0, 0.0
10, 6, 0, 1, 0.0
10, 6, 1, 0, 20.94295779926546
10, 6, 1, 1, 27.352509735761824
10, 7, 0, 0, 0.0
10, 7, 0, 1, 0.0
10, 7, 1, 0, 21.121863591586195
10, 7, 1, 1, 26.803667074422147
10, 8, 0, 0, 0.0
10, 8, 0, 1, 0.0
10, 8, 1, 0, 21.323847450295993
10, 8, 1, 1, 29.8977792861038
10, 9, 0, 0, 0.0
10, 9, 0, 1, 0.0
10, 9, 1, 0, 21.043785192032956
10, 9, 1, 1, 33.45715770506819
10, 10, 0, 0, 0.0
10, 10, 0, 1, 0.0
10, 10, 1, 0, 21.033758006195743
10, 10, 1, 1, 39.11992091159997
10, 11, 0, 0, 0.0
10, 11, 0, 1, 0.0
10, 11, 1, 0, 21.263666412407588
10, 11, 1, 1, 47.32350500863638
10, 12, 0, 0, 21.466309030317852
10, 12, 0, 1, 37.566750112139154
10, 12, 1, 0, 21.22251217595595
10, 12, 1, 1, 24.95715823200845
10, 13, 0, 0, 21.41556580017822
10, 13, 0, 1, 36.110013760178475
10, 13, 1, 0, 21.25827438509994
10, 13, 1, 1, 23.159557277096116
10, 14, 0, 0, 21.082233577179032
10, 14, 0, 1, 34.78937212609034
10, 14, 1, 0, 21.29835447512088
10, 14, 1, 1, 21.524336062619074
10, 15, 0, 0, 21.640899741224885
10, 15, 0, 1, 33.816118862819906
10, 15, 1, 0, 21.203920591369847
10, 15, 1, 1, 19.777516676773747
10, 16, 0, 0, 21.409906164627714
10, 16, 0, 1, 32.82231077744212
10, 16, 1, 0, 21.202455481669222
10, 16, 1, 1, 18.083757825563385
10, 17, 0, 0, 21.08595081568046
10, 17, 0, 1, 32.02603529471945
10, 17, 1, 0, 21.229245763490038
10, 17, 1, 1, 16.67132547265671
10, 18, 0, 0, 32.23768176587485
10, 18, 0, 1, 34.37172067799233
10, 18, 1, 0, 32.346635493250346
10, 18, 1, 1, 14.197750681782335
10, 19, 0, 0, 43.47914996758151
10, 19, 0, 1, 36.358598062471515
10, 19, 1, 0, 43.512736818042974
10, 19, 1, 1, 10.89956296536076
10, 20, 0, 0, 54.66296211629736
10, 20, 0, 1, 38.951318986463264
10, 20, 1, 0, 54.64988301973888
10, 20, 1, 1, 6.906245928729633
10, 21, 0, 0, 88.86487761655202
10, 21, 0, 1, 47.63745616373747
10, 21, 1, 0, 100.0
10, 21, 1, 1, 0.0
10, 22, 0, 0, 0.0
10, 22, 0, 1, 0.0
10, 22, 1, 0, 0.0
10, 22, 1, 1, 0.0
11, 0, 0, 0, 0.0
11, 0, 0, 1, 0.0
11, 0, 1, 0, 0.0
11, 0, 1, 1, 0.0
11, 1, 0, 0, 0.0
11, 1, 0, 1, 0.0
11, 1, 1, 0, 0.0
11, 1, 1, 1, 0.0
11, 2, 0, 0, 0.0
11, 2, 0, 1, 0.0
11, 2, 1, 0, 0.0
11, 2, 1, 1, 0.0
11, 3, 0, 0, 0.0
11, 3, 0, 1, 0.0
11, 3, 1, 0, 0.0
11, 3, 1, 1, 0.0
11, 4, 0, 0, 0.0
11, 4, 0, 1, 0.0
11, 4, 1, 0, 11.39169472502804
11, 4, 1, 1, 21.82366406825116
11, 5, 0, 0, 0.0
11, 5, 0, 1, 0.0
11, 5, 1, 0, 11.419472247497737
11, 5, 1, 1, 21.236902632251226
11, 6, 0, 0, 0.0
11, 6, 0, 1, 0.0
11, 6, 1, 0, 11.21730910618639
11, 6, 1, 1, 20.520958846406494
11, 7, 0, 0, 0.0
11, 7, 0, 1, 0.0
11, 7, 1, 0, 11.306795862249578
11, 7, 1, 1, 19.73981415296741
11, 8, 0, 0, 0.0
11, 8, 0, 1, 0.0
11, 8, 1, 0, 11.495047224141892
11, 8, 1, 1, 22.8062671525209
11, 9, 0, 0, 0.0
11, 9, 0, 1, 0.0
11, 9, 1, 0, 11.350151946360592
11, 9, 1, 1, 27.225256285537547
11, 10, 0, 0, 0.0
11, 10, 0, 1, 0.0
11, 10, 1, 0, 11.80211729662282
11, 10, 1, 1, 32.268206961889014
11, 11, 0, 0, 0.0
11, 11, 0, 1, 0.0
11, 11, 1, 0, 11.67531504818381
11, 11, 1, 1, 35.59378836886065
11, 12, 0, 0, 11.602564102564102
11, 12, 0, 1, 29.415803456819635
11, 12, 1, 0, 11.660121981786242
11, 12, 1, 1, 19.370568467182217
11, 13, 0, 0, 10.979182729375491
11, 13, 0, 1, 28.418679642395098
11, 13, 1, 0, 11.381027378736547
11, 13, 1, 1, 18.019325354942723
11, 14, 0, 0, 10.987623137155863
11, 14, 0, 1, 27.367047601907796
11, 14, 1, 0, 11.637177204619494
11, 14, 1, 1, 16.746621453630997
11, 15, 0, 0, 11.611785095320608
11, 15, 0, 1, 26.2303323184451
11, 15, 1, 0, 11.580068467097753
11, 15, 1, 1, 15.550501660923434
11, 16, 0, 0, 11.945274775810526
11, 16, 0, 1, 25.278325675015207
11, 16, 1, 0, 11.814060999039347
11, 16, 1, 1, 14.426630341464355
11, 17, 0, 0, 11.355466271939108
11, 17, 0, 1, 24.284389058276183
11, 17, 1, 0, 11.600435492651087
11, 17, 1, 1, 13.393518098948428
11, 18, 0, 0, 24.60673814105501
11, 18, 0, 1, 26.48569974488722
11, 18, 1, 0, 24.551907217196554
11, 18, 1, 1, 11.563196892309984
11, 19, 0, 0, 37.71449905155123
11, 19, 0, 1, 29.1336455331412
11, 19, 1, 0, 37.70926790278378
11, 19, 1, 1, 8.923773157969137
11, 20, 0, 0, 50.75321252410924
11, 20, 0, 1, 31.82801280387577
11, 20, 1, 0, 50.75237032302989
11, 20, 1, 1, 4.879692891255178
11, 21, 0, 0, 63.84320556183299
11, 21, 0, 1, 35.95228301110683
11, 21, 1, 0, 100.0
11, 21, 1, 1, 0.0
11, 22, 0, 0, 0.0
11, 22, 0, 1, 0.0
11, 22, 1, 0, 0.0
11, 22, 1, 1, 0.0
