dealer,player,handtype,drawnum,action,Q-value
6, 19, 1, 60, 1, 0.0
6, 19, 1, 61, 0, 0.0
6, 19, 1, 61, 1, 0.0
6, 19, 1, 62, 0, 0.0
6, 19, 1, 62, 1, 0.0
6, 19, 1, 63, 0, 0.0
6, 19, 1, 63, 1, 0.0
6, 19, 1, 64, 0, 0.0
6, 19, 1, 64, 1, 0.0
6, 19, 1, 65, 0, 0.0
6, 19, 1, 65, 1, 0.0
6, 19, 1, 66, 0, 0.0
6, 19, 1, 66, 1, 0.0
6, 19, 1, 67, 0, 0.0
6, 19, 1, 67, 1, 0.0
6, 19, 1, 68, 0, 0.0
6, 19, 1, 68, 1, 0.0
6, 19, 1, 69, 0, 0.0
6, 19, 1, 69, 1, 0.0
6, 19, 1, 70, 0, 0.0
6, 19, 1, 70, 1, 0.0
6, 19, 1, 71, 0, 0.0
6, 19, 1, 71, 1, 0.0
6, 19, 1, 72, 0, 0.0
6, 19, 1, 72, 1, 0.0
6, 19, 1, 73, 0, 0.0
6, 19, 1, 73, 1, 0.0
6, 19, 1, 74, 0, 0.0
6, 19, 1, 74, 1, 0.0
6, 19, 1, 75, 0, 0.0
6, 19, 1, 75, 1, 0.0
6, 19, 1, 76, 0, 0.0
6, 19, 1, 76, 1, 0.0
6, 19, 1, 77, 0, 0.0
6, 19, 1, 77, 1, 0.0
6, 19, 1, 78, 0, 0.0
6, 19, 1, 78, 1, 0.0
6, 19, 1, 79, 0, 0.0
6, 19, 1, 79, 1, 0.0
6, 19, 1, 80, 0, 0.0
6, 19, 1, 80, 1, 0.0
6, 19, 1, 81, 0, 0.0
6, 19, 1, 81, 1, 0.0
6, 19, 1, 82, 0, 0.0
6, 19, 1, 82, 1, 0.0
6, 19, 1, 83, 0, 0.0
6, 19, 1, 83, 1, 0.0
6, 19, 1, 84, 0, 0.0
6, 19, 1, 84, 1, 0.0
6, 19, 1, 85, 0, 0.0
6, 19, 1, 85, 1, 0.0
6, 19, 1, 86, 0, 0.0
6, 19, 1, 86, 1, 0.0
6, 19, 1, 87, 0, 0.0
6, 19, 1, 87, 1, 0.0
6, 20, 0, 0, 0, 0.0
6, 20, 0, 0, 1, 0.0
6, 20, 0, 1, 0, 0.0
6, 20, 0, 1, 1, 0.0
6, 20, 0, 2, 0, 0.0
6, 20, 0, 2, 1, 0.0
6, 20, 0, 3, 0, 0.0
6, 20, 0, 3, 1, 0.0
6, 20, 0, 4, 0, 0.0
6, 20, 0, 4, 1, 0.0
6, 20, 0, 5, 0, 0.0
6, 20, 0, 5, 1, 0.0
6, 20, 0, 6, 0, 0.0
6, 20, 0, 6, 1, 0.0
6, 20, 0, 7, 0, 0.0
6, 20, 0, 7, 1, 0.0
6, 20, 0, 8, 0, 0.0
6, 20, 0, 8, 1, 0.0
6, 20, 0, 9, 0, 0.0
6, 20, 0, 9, 1, 0.0
6, 20, 0, 10, 0, 77.95507075949887
6, 20, 0, 10, 1, 51.78072625698324
6, 20, 0, 11, 0, 77.64299008672468
6, 20, 0, 11, 1, 52.56205875654749
6, 20, 0, 12, 0, 78.07313679002152
6, 20, 0, 12, 1, 51.50054764512594
6, 20, 0, 13, 0, 78.44890035061239
6, 20, 0, 13, 1, 50.207792207792224
6, 20, 0, 14, 0, 78.10417444154172
6, 20, 0, 14, 1, 51.78299298994209
6, 20, 0, 15, 0, 77.94396614621346
6, 20, 0, 15, 1, 51.9795657726692
6, 20, 0, 16, 0, 78.01147227533416
6, 20, 0, 16, 1, 52.705551651440615
6, 20, 0, 17, 0, 77.58574129084508
6, 20, 0, 17, 1, 51.42180094786729
6, 20, 0, 18, 0, 78.23156759671122
6, 20, 0, 18, 1, 54.297693920335426
6, 20, 0, 19, 0, 77.97513321492022
6, 20, 0, 19, 1, 45.528455284552834
6, 20, 0, 20, 0, 77.63975155279498
6, 20, 0, 20, 1, 40.0
6, 20, 0, 21, 0, 73.46938775510202
6, 20, 0, 21, 1, 50.0
6, 20, 0, 22, 0, 82.05128205128206
6, 20, 0, 22, 1, 0.0
6, 20, 0, 23, 0, 0.0
6, 20, 0, 23, 1, 0.0
6, 20, 0, 24, 0, 0.0
6, 20, 0, 24, 1, 0.0
6, 20, 0, 25, 0, 0.0
6, 20, 0, 25, 1, 0.0
6, 20, 0, 26, 0, 0.0
6, 20, 0, 26, 1, 0.0
6, 20, 0, 27, 0, 0.0
6, 20, 0, 27, 1, 0.0
6, 20, 0, 28, 0, 0.0
6, 20, 0, 28, 1, 0.0
6, 20, 0, 29, 0, 0.0
6, 20, 0, 29, 1, 0.0
6, 20, 0, 30, 0, 0.0
6, 20, 0, 30, 1, 0.0
6, 20, 0, 31, 0, 0.0
6, 20, 0, 31, 1, 0.0
6, 20, 0, 32, 0, 0.0
6, 20, 0, 32, 1, 0.0
6, 20, 0, 33, 0, 0.0
6, 20, 0, 33, 1, 0.0
6, 20, 0, 34, 0, 0.0
6, 20, 0, 34, 1, 0.0
6, 20, 0, 35, 0, 0.0
6, 20, 0, 35, 1, 0.0
6, 20, 0, 36, 0, 0.0
6, 20, 0, 36, 1, 0.0
6, 20, 0, 37, 0, 0.0
6, 20, 0, 37, 1, 0.0
6, 20, 0, 38, 0, 0.0
6, 20, 0, 38, 1, 0.0
6, 20, 0, 39, 0, 0.0
6, 20, 0, 39, 1, 0.0
6, 20, 0, 40, 0, 0.0
6, 20, 0, 40, 1, 0.0
6, 20, 0, 41, 0, 0.0
6, 20, 0, 41, 1, 0.0
6, 20, 0, 42, 0, 0.0
6, 20, 0, 42, 1, 0.0
6, 20, 0, 43, 0, 0.0
6, 20, 0, 43, 1, 0.0
6, 20, 0, 44, 0, 0.0
6, 20, 0, 44, 1, 0.0
6, 20, 0, 45, 0, 0.0
6, 20, 0, 45, 1, 0.0
6, 20, 0, 46, 0, 0.0
6, 20, 0, 46, 1, 0.0
6, 20, 0, 47, 0, 0.0
6, 20, 0, 47, 1, 0.0
6, 20, 0, 48, 0, 0.0
6, 20, 0, 48, 1, 0.0
6, 20, 0, 49, 0, 0.0
6, 20, 0, 49, 1, 0.0
6, 20, 0, 50, 0, 0.0
6, 20, 0, 50, 1, 0.0
6, 20, 0, 51, 0, 0.0
6, 20, 0, 51, 1, 0.0
6, 20, 0, 52, 0, 0.0
6, 20, 0, 52, 1, 0.0
6, 20, 0, 53, 0, 0.0
6, 20, 0, 53, 1, 0.0
6, 20, 0, 54, 0, 0.0
6, 20, 0, 54, 1, 0.0
6, 20, 0, 55, 0, 0.0
6, 20, 0, 55, 1, 0.0
6, 20, 0, 56, 0, 0.0
6, 20, 0, 56, 1, 0.0
6, 20, 0, 57, 0, 0.0
6, 20, 0, 57, 1, 0.0
6, 20, 0, 58, 0, 0.0
6, 20, 0, 58, 1, 0.0
6, 20, 0, 59, 0, 0.0
6, 20, 0, 59, 1, 0.0
6, 20, 0, 60, 0, 0.0
6, 20, 0, 60, 1, 0.0
6, 20, 0, 61, 0, 0.0
6, 20, 0, 61, 1, 0.0
6, 20, 0, 62, 0, 0.0
6, 20, 0, 62, 1, 0.0
6, 20, 0, 63, 0, 0.0
6, 20, 0, 63, 1, 0.0
6, 20, 0, 64, 0, 0.0
6, 20, 0, 64, 1, 0.0
6, 20, 0, 65, 0, 0.0
6, 20, 0, 65, 1, 0.0
6, 20, 0, 66, 0, 0.0
6, 20, 0, 66, 1, 0.0
6, 20, 0, 67, 0, 0.0
6, 20, 0, 67, 1, 0.0
6, 20, 0, 68, 0, 0.0
6, 20, 0, 68, 1, 0.0
6, 20, 0, 69, 0, 0.0
6, 20, 0, 69, 1, 0.0
6, 20, 0, 70, 0, 0.0
6, 20, 0, 70, 1, 0.0
6, 20, 0, 71, 0, 0.0
6, 20, 0, 71, 1, 0.0
6, 20, 0, 72, 0, 0.0
6, 20, 0, 72, 1, 0.0
6, 20, 0, 73, 0, 0.0
6, 20, 0, 73, 1, 0.0
6, 20, 0, 74, 0, 0.0
6, 20, 0, 74, 1, 0.0
6, 20, 0, 75, 0, 0.0
6, 20, 0, 75, 1, 0.0
6, 20, 0, 76, 0, 0.0
6, 20, 0, 76, 1, 0.0
6, 20, 0, 77, 0, 0.0
6, 20, 0, 77, 1, 0.0
6, 20, 0, 78, 0, 0.0
6, 20, 0, 78, 1, 0.0
6, 20, 0, 79, 0, 0.0
6, 20, 0, 79, 1, 0.0
6, 20, 0, 80, 0, 0.0
6, 20, 0, 80, 1, 0.0
6, 20, 0, 81, 0, 0.0
6, 20, 0, 81, 1, 0.0
6, 20, 0, 82, 0, 0.0
6, 20, 0, 82, 1, 0.0
6, 20, 0, 83, 0, 0.0
6, 20, 0, 83, 1, 0.0
6, 20, 0, 84, 0, 0.0
6, 20, 0, 84, 1, 0.0
6, 20, 0, 85, 0, 0.0
6, 20, 0, 85, 1, 0.0
6, 20, 0, 86, 0, 0.0
6, 20, 0, 86, 1, 0.0
6, 20, 0, 87, 0, 0.0
6, 20, 0, 87, 1, 0.0
6, 20, 1, 0, 0, 0.0
6, 20, 1, 0, 1, 0.0
6, 20, 1, 1, 0, 0.0
6, 20, 1, 1, 1, 0.0
6, 20, 1, 2, 0, 0.0
6, 20, 1, 2, 1, 0.0
6, 20, 1, 3, 0, 0.0
6, 20, 1, 3, 1, 0.0
6, 20, 1, 4, 0, 0.0
6, 20, 1, 4, 1, 0.0
6, 20, 1, 5, 0, 0.0
6, 20, 1, 5, 1, 0.0
6, 20, 1, 6, 0, 0.0
6, 20, 1, 6, 1, 0.0
6, 20, 1, 7, 0, 0.0
6, 20, 1, 7, 1, 0.0
6, 20, 1, 8, 0, 0.0
6, 20, 1, 8, 1, 0.0
6, 20, 1, 9, 0, 0.0
6, 20, 1, 9, 1, 0.0
6, 20, 1, 10, 0, 78.12584975336893
6, 20, 1, 10, 1, 11.377488825680617
6, 20, 1, 11, 0, 77.99878755220321
6, 20, 1, 11, 1, 11.352868924372707
6, 20, 1, 12, 0, 78.15156425659134
6, 20, 1, 12, 1, 11.650845839741203
6, 20, 1, 13, 0, 78.15922712168438
6, 20, 1, 13, 1, 11.51777970511709
6, 20, 1, 14, 0, 78.12640305304339
6, 20, 1, 14, 1, 11.073241983724069
6, 20, 1, 15, 0, 78.14765712391723
6, 20, 1, 15, 1, 10.8430493273542
6, 20, 1, 16, 0, 78.27310506472611
6, 20, 1, 16, 1, 11.62977867203219
6, 20, 1, 17, 0, 78.11028964815259
6, 20, 1, 17, 1, 11.059795819154107
6, 20, 1, 18, 0, 78.28542849577838
6, 20, 1, 18, 1, 11.597938144329897
6, 20, 1, 19, 0, 77.43986366913524
6, 20, 1, 19, 1, 10.787486515641854
6, 20, 1, 20, 0, 77.62563948239568
6, 20, 1, 20, 1, 9.635416666666668
6, 20, 1, 21, 0, 75.78124999999997
6, 20, 1, 21, 1, 16.96428571428573
6, 20, 1, 22, 0, 80.95238095238098
6, 20, 1, 22, 1, 4.761904761904763
6, 20, 1, 23, 0, 89.65517241379311
6, 20, 1, 23, 1, 0.0
6, 20, 1, 24, 0, 100.0
6, 20, 1, 24, 1, 0.0
6, 20, 1, 25, 0, 0.0
6, 20, 1, 25, 1, 0.0
6, 20, 1, 26, 0, 0.0
6, 20, 1, 26, 1, 0.0
6, 20, 1, 27, 0, 0.0
6, 20, 1, 27, 1, 0.0
6, 20, 1, 28, 0, 0.0
6, 20, 1, 28, 1, 0.0
6, 20, 1, 29, 0, 0.0
6, 20, 1, 29, 1, 0.0
6, 20, 1, 30, 0, 0.0
6, 20, 1, 30, 1, 0.0
6, 20, 1, 31, 0, 0.0
6, 20, 1, 31, 1, 0.0
6, 20, 1, 32, 0, 0.0
6, 20, 1, 32, 1, 0.0
6, 20, 1, 33, 0, 0.0
6, 20, 1, 33, 1, 0.0
6, 20, 1, 34, 0, 0.0
6, 20, 1, 34, 1, 0.0
6, 20, 1, 35, 0, 0.0
6, 20, 1, 35, 1, 0.0
6, 20, 1, 36, 0, 0.0
6, 20, 1, 36, 1, 0.0
6, 20, 1, 37, 0, 0.0
6, 20, 1, 37, 1, 0.0
6, 20, 1, 38, 0, 0.0
6, 20, 1, 38, 1, 0.0
6, 20, 1, 39, 0, 0.0
6, 20, 1, 39, 1, 0.0
6, 20, 1, 40, 0, 0.0
6, 20, 1, 40, 1, 0.0
6, 20, 1, 41, 0, 0.0
6, 20, 1, 41, 1, 0.0
6, 20, 1, 42, 0, 0.0
6, 20, 1, 42, 1, 0.0
6, 20, 1, 43, 0, 0.0
6, 20, 1, 43, 1, 0.0
6, 20, 1, 44, 0, 0.0
6, 20, 1, 44, 1, 0.0
6, 20, 1, 45, 0, 0.0
6, 20, 1, 45, 1, 0.0
6, 20, 1, 46, 0, 0.0
6, 20, 1, 46, 1, 0.0
6, 20, 1, 47, 0, 0.0
6, 20, 1, 47, 1, 0.0
6, 20, 1, 48, 0, 0.0
6, 20, 1, 48, 1, 0.0
6, 20, 1, 49, 0, 0.0
6, 20, 1, 49, 1, 0.0
6, 20, 1, 50, 0, 0.0
6, 20, 1, 50, 1, 0.0
6, 20, 1, 51, 0, 0.0
6, 20, 1, 51, 1, 0.0
6, 20, 1, 52, 0, 0.0
6, 20, 1, 52, 1, 0.0
6, 20, 1, 53, 0, 0.0
6, 20, 1, 53, 1, 0.0
6, 20, 1, 54, 0, 0.0
6, 20, 1, 54, 1, 0.0
6, 20, 1, 55, 0, 0.0
6, 20, 1, 55, 1, 0.0
6, 20, 1, 56, 0, 0.0
6, 20, 1, 56, 1, 0.0
6, 20, 1, 57, 0, 0.0
6, 20, 1, 57, 1, 0.0
6, 20, 1, 58, 0, 0.0
6, 20, 1, 58, 1, 0.0
6, 20, 1, 59, 0, 0.0
6, 20, 1, 59, 1, 0.0
6, 20, 1, 60, 0, 0.0
6, 20, 1, 60, 1, 0.0
6, 20, 1, 61, 0, 0.0
6, 20, 1, 61, 1, 0.0
6, 20, 1, 62, 0, 0.0
6, 20, 1, 62, 1, 0.0
6, 20, 1, 63, 0, 0.0
6, 20, 1, 63, 1, 0.0
6, 20, 1, 64, 0, 0.0
6, 20, 1, 64, 1, 0.0
6, 20, 1, 65, 0, 0.0
6, 20, 1, 65, 1, 0.0
6, 20, 1, 66, 0, 0.0
6, 20, 1, 66, 1, 0.0
6, 20, 1, 67, 0, 0.0
6, 20, 1, 67, 1, 0.0
6, 20, 1, 68, 0, 0.0
6, 20, 1, 68, 1, 0.0
6, 20, 1, 69, 0, 0.0
6, 20, 1, 69, 1, 0.0
6, 20, 1, 70, 0, 0.0
6, 20, 1, 70, 1, 0.0
6, 20, 1, 71, 0, 0.0
6, 20, 1, 71, 1, 0.0
6, 20, 1, 72, 0, 0.0
6, 20, 1, 72, 1, 0.0
6, 20, 1, 73, 0, 0.0
6, 20, 1, 73, 1, 0.0
6, 20, 1, 74, 0, 0.0
6, 20, 1, 74, 1, 0.0
6, 20, 1, 75, 0, 0.0
6, 20, 1, 75, 1, 0.0
6, 20, 1, 76, 0, 0.0
6, 20, 1, 76, 1, 0.0
6, 20, 1, 77, 0, 0.0
6, 20, 1, 77, 1, 0.0
6, 20, 1, 78, 0, 0.0
6, 20, 1, 78, 1, 0.0
6, 20, 1, 79, 0, 0.0
6, 20, 1, 79, 1, 0.0
6, 20, 1, 80, 0, 0.0
6, 20, 1, 80, 1, 0.0
6, 20, 1, 81, 0, 0.0
6, 20, 1, 81, 1, 0.0
6, 20, 1, 82, 0, 0.0
6, 20, 1, 82, 1, 0.0
6, 20, 1, 83, 0, 0.0
6, 20, 1, 83, 1, 0.0
6, 20, 1, 84, 0, 0.0
6, 20, 1, 84, 1, 0.0
6, 20, 1, 85, 0, 0.0
6, 20, 1, 85, 1, 0.0
6, 20, 1, 86, 0, 0.0
6, 20, 1, 86, 1, 0.0
6, 20, 1, 87, 0, 0.0
6, 20, 1, 87, 1, 0.0
6, 21, 0, 0, 0, 100.0
6, 21, 0, 0, 1, 0.0
6, 21, 0, 1, 0, 100.0
6, 21, 0, 1, 1, 0.0
6, 21, 0, 2, 0, 100.0
6, 21, 0, 2, 1, 0.0
6, 21, 0, 3, 0, 100.0
6, 21, 0, 3, 1, 0.0
6, 21, 0, 4, 0, 100.0
6, 21, 0, 4, 1, 0.0
6, 21, 0, 5, 0, 100.0
6, 21, 0, 5, 1, 0.0
6, 21, 0, 6, 0, 100.0
6, 21, 0, 6, 1, 0.0
6, 21, 0, 7, 0, 100.0
6, 21, 0, 7, 1, 0.0
6, 21, 0, 8, 0, 100.0
6, 21, 0, 8, 1, 0.0
6, 21, 0, 9, 0, 100.0
6, 21, 0, 9, 1, 0.0
6, 21, 0, 10, 0, 89.6933143722024
6, 21, 0, 10, 1, 50.687230302061735
6, 21, 0, 11, 0, 89.66886282275881
6, 21, 0, 11, 1, 50.03363605785404
6, 21, 0, 12, 0, 89.61294410243366
6, 21, 0, 12, 1, 48.598282288121844
6, 21, 0, 13, 0, 89.7125806706835
6, 21, 0, 13, 1, 48.44373503591378
6, 21, 0, 14, 0, 89.78802389605526
6, 21, 0, 14, 1, 50.026469031233454
6, 21, 0, 15, 0, 90.03361267151779
6, 21, 0, 15, 1, 50.4889975550122
6, 21, 0, 16, 0, 89.99128594547406
6, 21, 0, 16, 1, 52.342007434944215
6, 21, 0, 17, 0, 89.85636453689948
6, 21, 0, 17, 1, 51.84590690208666
6, 21, 0, 18, 0, 89.46275629379714
6, 21, 0, 18, 1, 49.09909909909911
6, 21, 0, 19, 0, 89.66942148760334
6, 21, 0, 19, 1, 44.73684210526316
6, 21, 0, 20, 0, 90.59080962800873
6, 21, 0, 20, 1, 47.82608695652175
6, 21, 0, 21, 0, 90.12345679012344
6, 21, 0, 21, 1, 50.0
6, 21, 0, 22, 0, 66.66666666666667
6, 21, 0, 22, 1, 86.66666666666667
6, 21, 0, 23, 0, 100.0
6, 21, 0, 23, 1, 0.0
6, 21, 0, 24, 0, 100.0
6, 21, 0, 24, 1, 0.0
6, 21, 0, 25, 0, 100.0
6, 21, 0, 25, 1, 0.0
6, 21, 0, 26, 0, 100.0
6, 21, 0, 26, 1, 0.0
6, 21, 0, 27, 0, 100.0
6, 21, 0, 27, 1, 0.0
6, 21, 0, 28, 0, 100.0
6, 21, 0, 28, 1, 0.0
6, 21, 0, 29, 0, 100.0
6, 21, 0, 29, 1, 0.0
6, 21, 0, 30, 0, 100.0
6, 21, 0, 30, 1, 0.0
6, 21, 0, 31, 0, 100.0
6, 21, 0, 31, 1, 0.0
6, 21, 0, 32, 0, 100.0
6, 21, 0, 32, 1, 0.0
6, 21, 0, 33, 0, 100.0
6, 21, 0, 33, 1, 0.0
6, 21, 0, 34, 0, 100.0
6, 21, 0, 34, 1, 0.0
6, 21, 0, 35, 0, 100.0
6, 21, 0, 35, 1, 0.0
6, 21, 0, 36, 0, 100.0
6, 21, 0, 36, 1, 0.0
6, 21, 0, 37, 0, 100.0
6, 21, 0, 37, 1, 0.0
6, 21, 0, 38, 0, 100.0
6, 21, 0, 38, 1, 0.0
6, 21, 0, 39, 0, 100.0
6, 21, 0, 39, 1, 0.0
6, 21, 0, 40, 0, 100.0
6, 21, 0, 40, 1, 0.0
6, 21, 0, 41, 0, 100.0
6, 21, 0, 41, 1, 0.0
6, 21, 0, 42, 0, 100.0
6, 21, 0, 42, 1, 0.0
6, 21, 0, 43, 0, 100.0
6, 21, 0, 43, 1, 0.0
6, 21, 0, 44, 0, 100.0
6, 21, 0, 44, 1, 0.0
6, 21, 0, 45, 0, 100.0
6, 21, 0, 45, 1, 0.0
6, 21, 0, 46, 0, 100.0
6, 21, 0, 46, 1, 0.0
6, 21, 0, 47, 0, 100.0
6, 21, 0, 47, 1, 0.0
6, 21, 0, 48, 0, 100.0
6, 21, 0, 48, 1, 0.0
6, 21, 0, 49, 0, 100.0
6, 21, 0, 49, 1, 0.0
6, 21, 0, 50, 0, 100.0
6, 21, 0, 50, 1, 0.0
6, 21, 0, 51, 0, 100.0
6, 21, 0, 51, 1, 0.0
6, 21, 0, 52, 0, 100.0
6, 21, 0, 52, 1, 0.0
6, 21, 0, 53, 0, 100.0
6, 21, 0, 53, 1, 0.0
6, 21, 0, 54, 0, 100.0
6, 21, 0, 54, 1, 0.0
6, 21, 0, 55, 0, 100.0
6, 21, 0, 55, 1, 0.0
6, 21, 0, 56, 0, 100.0
6, 21, 0, 56, 1, 0.0
6, 21, 0, 57, 0, 100.0
6, 21, 0, 57, 1, 0.0
6, 21, 0, 58, 0, 100.0
6, 21, 0, 58, 1, 0.0
6, 21, 0, 59, 0, 100.0
6, 21, 0, 59, 1, 0.0
6, 21, 0, 60, 0, 100.0
6, 21, 0, 60, 1, 0.0
6, 21, 0, 61, 0, 100.0
6, 21, 0, 61, 1, 0.0
6, 21, 0, 62, 0, 100.0
6, 21, 0, 62, 1, 0.0
6, 21, 0, 63, 0, 100.0
6, 21, 0, 63, 1, 0.0
6, 21, 0, 64, 0, 100.0
6, 21, 0, 64, 1, 0.0
6, 21, 0, 65, 0, 100.0
6, 21, 0, 65, 1, 0.0
6, 21, 0, 66, 0, 100.0
6, 21, 0, 66, 1, 0.0
6, 21, 0, 67, 0, 100.0
6, 21, 0, 67, 1, 0.0
6, 21, 0, 68, 0, 100.0
6, 21, 0, 68, 1, 0.0
6, 21, 0, 69, 0, 100.0
6, 21, 0, 69, 1, 0.0
6, 21, 0, 70, 0, 100.0
6, 21, 0, 70, 1, 0.0
6, 21, 0, 71, 0, 100.0
6, 21, 0, 71, 1, 0.0
6, 21, 0, 72, 0, 100.0
6, 21, 0, 72, 1, 0.0
6, 21, 0, 73, 0, 100.0
6, 21, 0, 73, 1, 0.0
6, 21, 0, 74, 0, 100.0
6, 21, 0, 74, 1, 0.0
6, 21, 0, 75, 0, 100.0
6, 21, 0, 75, 1, 0.0
6, 21, 0, 76, 0, 100.0
6, 21, 0, 76, 1, 0.0
6, 21, 0, 77, 0, 100.0
6, 21, 0, 77, 1, 0.0
6, 21, 0, 78, 0, 100.0
6, 21, 0, 78, 1, 0.0
6, 21, 0, 79, 0, 100.0
6, 21, 0, 79, 1, 0.0
6, 21, 0, 80, 0, 100.0
6, 21, 0, 80, 1, 0.0
6, 21, 0, 81, 0, 100.0
6, 21, 0, 81, 1, 0.0
6, 21, 0, 82, 0, 100.0
6, 21, 0, 82, 1, 0.0
6, 21, 0, 83, 0, 100.0
6, 21, 0, 83, 1, 0.0
6, 21, 0, 84, 0, 100.0
6, 21, 0, 84, 1, 0.0
6, 21, 0, 85, 0, 100.0
6, 21, 0, 85, 1, 0.0
6, 21, 0, 86, 0, 100.0
6, 21, 0, 86, 1, 0.0
6, 21, 0, 87, 0, 100.0
6, 21, 0, 87, 1, 0.0
6, 21, 1, 0, 0, 100.0
6, 21, 1, 0, 1, 0.0
6, 21, 1, 1, 0, 100.0
6, 21, 1, 1, 1, 0.0
6, 21, 1, 2, 0, 100.0
6, 21, 1, 2, 1, 0.0
6, 21, 1, 3, 0, 100.0
6, 21, 1, 3, 1, 0.0
6, 21, 1, 4, 0, 100.0
6, 21, 1, 4, 1, 0.0
6, 21, 1, 5, 0, 100.0
6, 21, 1, 5, 1, 0.0
6, 21, 1, 6, 0, 100.0
6, 21, 1, 6, 1, 0.0
6, 21, 1, 7, 0, 100.0
6, 21, 1, 7, 1, 0.0
6, 21, 1, 8, 0, 100.0
6, 21, 1, 8, 1, 0.0
6, 21, 1, 9, 0, 100.0
6, 21, 1, 9, 1, 0.0
6, 21, 1, 10, 0, 100.0
6, 21, 1, 10, 1, 0.0
6, 21, 1, 11, 0, 100.0
6, 21, 1, 11, 1, 0.0
6, 21, 1, 12, 0, 100.0
6, 21, 1, 12, 1, 0.0
6, 21, 1, 13, 0, 100.0
6, 21, 1, 13, 1, 0.0
6, 21, 1, 14, 0, 100.0
6, 21, 1, 14, 1, 0.0
6, 21, 1, 15, 0, 100.0
6, 21, 1, 15, 1, 0.0
6, 21, 1, 16, 0, 100.0
6, 21, 1, 16, 1, 0.0
6, 21, 1, 17, 0, 100.0
6, 21, 1, 17, 1, 0.0
6, 21, 1, 18, 0, 100.0
6, 21, 1, 18, 1, 0.0
6, 21, 1, 19, 0, 100.0
6, 21, 1, 19, 1, 0.0
6, 21, 1, 20, 0, 100.0
6, 21, 1, 20, 1, 0.0
6, 21, 1, 21, 0, 100.0
6, 21, 1, 21, 1, 0.0
6, 21, 1, 22, 0, 100.0
6, 21, 1, 22, 1, 0.0
6, 21, 1, 23, 0, 100.0
6, 21, 1, 23, 1, 0.0
6, 21, 1, 24, 0, 100.0
6, 21, 1, 24, 1, 0.0
6, 21, 1, 25, 0, 100.0
6, 21, 1, 25, 1, 0.0
6, 21, 1, 26, 0, 100.0
6, 21, 1, 26, 1, 0.0
6, 21, 1, 27, 0, 100.0
6, 21, 1, 27, 1, 0.0
6, 21, 1, 28, 0, 100.0
6, 21, 1, 28, 1, 0.0
6, 21, 1, 29, 0, 100.0
6, 21, 1, 29, 1, 0.0
6, 21, 1, 30, 0, 100.0
6, 21, 1, 30, 1, 0.0
6, 21, 1, 31, 0, 100.0
6, 21, 1, 31, 1, 0.0
6, 21, 1, 32, 0, 100.0
6, 21, 1, 32, 1, 0.0
6, 21, 1, 33, 0, 100.0
6, 21, 1, 33, 1, 0.0
6, 21, 1, 34, 0, 100.0
6, 21, 1, 34, 1, 0.0
6, 21, 1, 35, 0, 100.0
6, 21, 1, 35, 1, 0.0
6, 21, 1, 36, 0, 100.0
6, 21, 1, 36, 1, 0.0
6, 21, 1, 37, 0, 100.0
6, 21, 1, 37, 1, 0.0
6, 21, 1, 38, 0, 100.0
6, 21, 1, 38, 1, 0.0
6, 21, 1, 39, 0, 100.0
6, 21, 1, 39, 1, 0.0
6, 21, 1, 40, 0, 100.0
6, 21, 1, 40, 1, 0.0
6, 21, 1, 41, 0, 100.0
6, 21, 1, 41, 1, 0.0
6, 21, 1, 42, 0, 100.0
6, 21, 1, 42, 1, 0.0
6, 21, 1, 43, 0, 100.0
6, 21, 1, 43, 1, 0.0
6, 21, 1, 44, 0, 100.0
6, 21, 1, 44, 1, 0.0
6, 21, 1, 45, 0, 100.0
6, 21, 1, 45, 1, 0.0
6, 21, 1, 46, 0, 100.0
6, 21, 1, 46, 1, 0.0
6, 21, 1, 47, 0, 100.0
6, 21, 1, 47, 1, 0.0
6, 21, 1, 48, 0, 100.0
6, 21, 1, 48, 1, 0.0
6, 21, 1, 49, 0, 100.0
6, 21, 1, 49, 1, 0.0
6, 21, 1, 50, 0, 100.0
6, 21, 1, 50, 1, 0.0
6, 21, 1, 51, 0, 100.0
6, 21, 1, 51, 1, 0.0
6, 21, 1, 52, 0, 100.0
6, 21, 1, 52, 1, 0.0
6, 21, 1, 53, 0, 100.0
6, 21, 1, 53, 1, 0.0
6, 21, 1, 54, 0, 100.0
6, 21, 1, 54, 1, 0.0
6, 21, 1, 55, 0, 100.0
6, 21, 1, 55, 1, 0.0
6, 21, 1, 56, 0, 100.0
6, 21, 1, 56, 1, 0.0
6, 21, 1, 57, 0, 100.0
6, 21, 1, 57, 1, 0.0
6, 21, 1, 58, 0, 100.0
6, 21, 1, 58, 1, 0.0
6, 21, 1, 59, 0, 100.0
6, 21, 1, 59, 1, 0.0
6, 21, 1, 60, 0, 100.0
6, 21, 1, 60, 1, 0.0
6, 21, 1, 61, 0, 100.0
6, 21, 1, 61, 1, 0.0
6, 21, 1, 62, 0, 100.0
6, 21, 1, 62, 1, 0.0
6, 21, 1, 63, 0, 100.0
6, 21, 1, 63, 1, 0.0
6, 21, 1, 64, 0, 100.0
6, 21, 1, 64, 1, 0.0
6, 21, 1, 65, 0, 100.0
6, 21, 1, 65, 1, 0.0
6, 21, 1, 66, 0, 100.0
6, 21, 1, 66, 1, 0.0
6, 21, 1, 67, 0, 100.0
6, 21, 1, 67, 1, 0.0
